fecha,PM10(ug/m3),WS(m/s),WD(°),TEMP(°C),HR(%)
2022-07-27 10:00:00,30.0,1.96,265.95,20.08,96.13
2022-07-27 11:00:00,42.0,1.57,236.74,20.76,91.69
2022-07-27 12:00:00,60.0,1.68,196.28,24.24,72.59
2022-07-27 13:00:00,51.0,1.66,172.23,24.15,61.1
2022-07-27 14:00:00,25.0,2.4,199.86,25.5,50.91
2022-07-27 15:00:00,13.0,2.37,235.2,26.54,43.6
2022-07-27 16:00:00,13.0,2.87,258.58,27.33,39.78
2022-07-27 17:00:00,24.0,2.36,195.17,28.0,38.13
2022-07-27 18:00:00,40.0,4.13,131.01,20.94,60.55
2022-07-27 19:00:00,28.0,3.34,145.95,17.86,77.01
2022-07-27 20:00:00,14.0,4.25,105.77,15.51,87.07
2022-07-27 21:00:00,16.0,2.73,116.16,15.14,93.62
2022-07-27 22:00:00,68.0,1.71,90.18,15.23,95.13
2022-07-27 23:00:00,22.0,1.43,102.18,15.33,94.88
2022-07-28 00:00:00,17.0,1.22,132.45,14.99,94.72
2022-07-28 01:00:00,10.0,1.21,178.98,14.59,95.62
2022-07-28 02:00:00,15.0,2.03,119.68,14.22,96.46
2022-07-28 03:00:00,25.0,2.07,74.64,14.14,95.93
2022-07-28 04:00:00,23.0,1.38,176.93,14.34,95.56
2022-07-28 05:00:00,17.0,1.2,228.93,14.1,96.19
2022-07-28 06:00:00,27.0,1.06,174.2,14.27,96.67
2022-07-28 07:00:00,23.0,0.97,181.38,14.28,95.37
2022-07-28 08:00:00,28.0,1.31,143.14,16.07,91.74
2022-07-28 09:00:00,34.0,2.82,109.31,19.1,80.87
2022-07-28 10:00:00,24.0,2.79,96.6,20.59,69.22
2022-07-28 11:00:00,21.0,3.43,96.59,21.59,61.47
2022-07-28 12:00:00,23.0,2.84,111.45,23.03,53.09
2022-07-28 13:00:00,3.0,2.32,153.48,24.98,45.38
2022-07-28 16:00:00,3.0,2.51,120.14,26.97,35.32
2022-07-28 17:00:00,8.0,2.17,127.47,27.43,34.3
2022-07-28 18:00:00,12.0,3.0,174.39,26.08,39.98
2022-07-28 19:00:00,30.0,2.8,215.75,21.56,56.08
2022-07-28 20:00:00,21.0,1.98,230.85,20.27,59.2
2022-07-28 21:00:00,44.0,2.23,274.59,19.41,66.03
2022-07-28 22:00:00,27.0,1.97,239.72,18.45,71.36
2022-07-28 23:00:00,24.0,1.44,273.27,18.01,76.33
2022-07-29 00:00:00,21.0,1.15,247.9,17.74,76.92
2022-07-29 01:00:00,26.0,1.07,201.12,17.42,81.15
2022-07-29 02:00:00,23.0,1.09,168.14,18.19,78.81
2022-07-29 03:00:00,21.0,1.6,156.81,18.0,79.35
2022-07-29 04:00:00,22.0,2.09,112.95,17.47,80.33
2022-07-29 05:00:00,18.0,1.73,97.27,17.22,81.52
2022-07-29 06:00:00,18.0,1.4,163.28,16.87,82.22
2022-07-29 07:00:00,31.0,1.49,128.75,16.81,83.8
2022-07-29 08:00:00,37.0,2.43,104.75,17.29,83.19
2022-07-29 09:00:00,32.0,3.39,104.0,18.54,76.62
2022-07-29 10:00:00,21.0,3.33,81.52,20.47,66.22
2022-07-29 11:00:00,15.0,3.74,97.7,22.93,55.58
2022-07-29 12:00:00,15.0,3.92,101.75,24.13,49.9
2022-07-29 13:00:00,13.0,3.19,112.37,25.79,45.28
2022-07-29 14:00:00,7.0,3.36,103.73,26.73,41.43
2022-07-29 15:00:00,21.0,5.26,86.54,25.85,43.01
2022-07-29 16:00:00,40.0,5.1,69.1,21.7,51.73
2022-07-29 17:00:00,13.0,4.39,81.98,21.65,52.66
2022-07-29 18:00:00,6.0,3.52,150.88,19.62,63.23
2022-07-29 19:00:00,15.0,2.94,154.52,17.98,68.42
2022-07-29 20:00:00,17.0,2.56,163.75,17.49,73.81
2022-07-29 21:00:00,18.0,3.32,125.72,15.9,84.63
2022-07-29 22:00:00,15.0,2.3,91.07,15.15,91.97
2022-07-29 23:00:00,11.0,2.21,136.03,15.67,92.56
2022-07-30 00:00:00,13.0,1.65,296.7,15.42,91.91
2022-07-30 01:00:00,10.0,1.85,284.47,15.47,92.52
2022-07-30 02:00:00,14.0,1.85,257.53,15.61,93.47
2022-07-30 03:00:00,10.0,2.3,292.64,15.63,93.94
2022-07-30 04:00:00,17.0,1.8,278.85,15.73,94.27
2022-07-30 05:00:00,20.0,1.68,247.56,15.64,94.38
2022-07-30 06:00:00,21.0,1.08,216.83,15.73,94.71
2022-07-30 07:00:00,22.0,1.8,120.9,16.13,91.21
2022-07-30 08:00:00,26.0,1.82,186.02,16.56,91.58
2022-07-30 09:00:00,16.0,2.49,125.71,19.77,78.16
2022-07-30 10:00:00,20.0,2.43,94.84,18.44,70.55
2022-07-30 11:00:00,24.0,2.72,89.63,20.55,60.71
2022-07-30 12:00:00,17.0,3.04,98.44,23.17,49.86
2022-07-30 13:00:00,17.0,2.96,113.8,24.83,44.26
2022-07-30 14:00:00,18.0,3.06,122.68,25.83,40.02
2022-07-30 15:00:00,20.0,3.07,118.72,26.51,36.49
2022-07-30 16:00:00,28.0,3.38,93.3,26.0,33.86
2022-07-30 17:00:00,24.0,2.53,216.03,27.15,35.66
2022-07-30 18:00:00,32.0,3.03,277.53,25.43,43.27
2022-07-30 19:00:00,42.0,3.04,304.62,23.63,51.74
2022-07-30 20:00:00,41.0,2.5,190.41,22.54,52.08
2022-07-30 21:00:00,34.0,3.24,88.3,21.39,48.0
2022-07-30 22:00:00,29.0,2.77,110.51,19.78,55.79
2022-07-30 23:00:00,36.0,2.02,133.98,18.33,63.14
2022-07-31 00:00:00,36.0,3.41,90.18,17.49,68.41
2022-07-31 01:00:00,24.0,3.01,91.8,16.76,71.69
2022-07-31 02:00:00,29.0,2.96,97.19,15.87,76.68
2022-07-31 03:00:00,29.0,3.03,96.42,15.19,82.42
2022-07-31 04:00:00,28.0,2.44,109.67,14.96,83.01
2022-07-31 05:00:00,22.0,2.83,96.88,14.34,84.52
2022-07-31 06:00:00,23.0,2.38,114.01,13.74,86.9
2022-07-31 07:00:00,26.0,2.55,109.26,14.06,87.22
2022-07-31 08:00:00,23.0,3.71,70.47,16.77,77.13
2022-07-31 09:00:00,17.0,4.28,69.08,19.09,63.82
2022-07-31 10:00:00,19.0,4.34,74.96,20.63,54.26
2022-07-31 11:00:00,8.0,3.71,78.19,22.25,48.15
2022-07-31 12:00:00,12.0,3.49,86.21,23.43,44.5
2022-07-31 13:00:00,15.0,2.6,138.79,24.97,40.4
2022-07-31 14:00:00,12.0,2.78,124.51,25.89,37.48
2022-07-31 15:00:00,13.0,2.99,112.47,27.2,32.37
2022-07-31 17:00:00,6.0,3.17,112.48,28.18,28.93
2022-07-31 18:00:00,18.0,3.81,90.02,27.44,31.34
2022-07-31 19:00:00,80.0,4.21,58.77,24.92,37.49
2022-07-31 20:00:00,64.0,1.96,187.23,23.72,42.48
2022-07-31 21:00:00,25.0,2.51,210.45,22.43,47.96
2022-07-31 22:00:00,26.0,2.05,208.36,21.75,50.61
2022-07-31 23:00:00,18.0,3.41,90.33,20.66,55.55
